OWNER,VIEW_NAME,READ_ONLY,TEXT_LENGTH
SYS,LOGSTDBY_SUPPORT_TAB_11_2,N,9378
SYS,LOGSTDBY_SUPPORT_TAB_11_2B,N,8996
SYS,LOGSTDBY_SUPPORT_TAB_12_1,N,17374
SYS,LOGSTDBY_SUPPORT_TAB_12_2,N,17959
SYS,LOGSTDBY_SUPPORT_TAB_12_2_0_2,N,18785
SYS,LOGSTDBY_SUPPORT_TAB_19,N,19703
SYS,LOGSTDBY_SUPPORT_11LOB,N,2704
SYS,LOGSTDBY_UNSUPPORT_TAB_10_1,N,7422
SYS,LOGSTDBY_UNSUPPORT_TAB_10_2,N,6810
SYS,LOGSTDBY_UNSUPPORT_TAB_11_1,N,9245
SYS,LOGSTDBY_UNSUPPORT_TAB_11_2,N,8606
SYS,LOGSTDBY_UNSUPPORT_TAB_11_2B,N,8459
SYS,LOGSTDBY_UNSUPPORT_TAB_12_1,N,16077
SYS,LOGSTDBY_UNSUPPORT_TAB_12_2,N,16694
SYS,LOGSTDBY_UNSUPP_TAB_12_2_0_2,N,17391
SYS,LOGSTDBY_UNSUPP_TAB_19,N,18430
SYS,MDX_ODBO_ACTIONS,N,269
SYS,MDX_ODBO_CUBES,N,2764
SYS,MDX_ODBO_DIMENSIONS,N,5778
SYS,MDX_ODBO_FUNCTIONS,N,257
SYS,MDX_ODBO_HIERARCHIES,N,7426
SYS,MDX_ODBO_INPUT_DATASOURCES,N,200
SYS,MDX_ODBO_KPIS,N,420
SYS,MDX_ODBO_LEVELS,N,8877
SYS,MDX_ODBO_MEASUREGROUP_DIMS,N,325
SYS,MDX_ODBO_MEASUREGROUPS,N,188
SYS,MDX_ODBO_MEASURES,N,6863
SYS,MDX_ODBO_PROPERTIES,N,5062
SYS,MDX_ODBO_SETS,N,255
SYS,MON_MODS_V,N,1275
SYS,MV_REFRESH_USAGE_STATS,N,201
SYS,NACL$_ACE_EXP,N,772
SYS,NACL$_HOST_EXP,N,121
SYS,NACL$_WALLET_EXP,N,102
SYS,NLS_DATABASE_PARAMETERS,N,77
SYS,NLS_INSTANCE_PARAMETERS,N,233
SYS,NLS_SESSION_PARAMETERS,N,163
SYS,OGG_SUPPORT_TAB_COMMON,N,870
SYS,OGG_SUPPORT_TAB_11_2,N,9568
SYS,OGG_SUPPORT_TAB_11_2B,N,9482
SYS,OGG_SUPPORT_TAB_12_1,N,17757
SYS,OGG_SUPPORT_TAB_12_2,N,16055
SYS,OGG_SUPPORT_TAB_12_2_0_2,N,16121
SYS,OGG_SUPPORT_TAB_19,N,15884
SYS,ORA_KGLR7_DB_LINKS,N,142
SYS,ORA_KGLR7_DEPENDENCIES,N,4401
SYS,ORA_KGLR7_IDL_CHAR,N,1292
SYS,ORA_KGLR7_IDL_SB4,N,1290
SYS,ORA_KGLR7_IDL_UB1,N,1290
SYS,ORA_KGLR7_IDL_UB2,N,1290
SYS,ORA_KGLR7_OBJECTS,N,366
SYS,PARSED_PIECES,N,296
SYS,PARSED_SIZE,N,72
SYS,PDB_ALERTS,N,136
SYS,PDB_PLUG_IN_VIOLATIONS,N,325
SYS,PLUGGABLE_SET_CHECK,N,661
SYS,PRODUCT_COMPONENT_VERSION,N,718
SYS,PROXY_ROLES,N,194
SYS,PROXY_USERS,N,557
SYS,PROXY_USERS_AND_ROLES,N,155
SYS,PSS1$,N,253
SYS,PS1$,N,223
SYS,PTC_APPLY_PROGRESS,N,125
SYS,PUBLIC_DEPENDENCY,N,44
SYS,PUBLICSYN,N,91
SYS,QT21031_BUFFER,N,330
SYS,QT21034_BUFFER,N,330
SYS,QT21058_BUFFER,N,330
SYS,QT21061_BUFFER,N,330
SYS,QT21092_BUFFER,N,330
SYS,QT21095_BUFFER,N,330
SYS,QT21150_BUFFER,N,330
SYS,QT21153_BUFFER,N,330
SYS,QT21422_BUFFER,N,330
SYS,QT21425_BUFFER,N,330
SYS,QT21493_BUFFER,N,330
SYS,QT21607_BUFFER,N,330
SYS,QT21645_BUFFER,N,330
SYS,QT21668_BUFFER,N,330
SYS,QT21809_BUFFER,N,330
SYS,QT22099_BUFFER,N,330
SYS,QT22166_BUFFER,N,330
SYS,QT22327_BUFFER,N,330
SYS,QT22613_BUFFER,N,330
SYS,QT22676_BUFFER,N,330
SYS,QT23882_BUFFER,N,330
SYS,QT24409_BUFFER,N,330
SYS,QUEUE_PRIVILEGES,N,569
SYS,REDACTION_COLUMNS,N,1574
SYS,REDACTION_COLUMNS_DBMS_ERRLOG,N,84
SYS,REDACTION_EXPRESSIONS,N,1191
SYS,REDACTION_POLICIES,N,624
SYS,REDACTION_VALUES_FOR_TYPE_FULL,N,566
SYS,REPL_FEATURE_BITMAP,N,11871
SYS,_REPORT_COMPONENT_OBJECTS,N,107
SYS,REPORT_COMPONENTS,N,438
SYS,REPORT_FILES,N,73
SYS,_REPORT_FORMATS,N,413
SYS,REPORT_FORMATS,N,676
SYS,RESOURCE_COST,N,154
SYS,ROLE_ROLE_PRIVS,N,1816
SYS,ROLE_SYS_PRIVS,N,1883
SYS,ROLE_TAB_PRIVS,N,2743
SYS,RULE_EXPRESSION,N,172
SYS,RULE_EXPRESSION_CLAUSES,N,65
SYS,RULE_EXPRESSION_CONDITIONS,N,149
SYS,SCHEDULER_BATCH_ERRORS,N,155
SYS,SCHEDULER$_CDB_CLASS,N,212
SYS,SCHEDULER$_CDB_COMB_LW_JOB,N,696
SYS,SCHEDULER$_CDB_GLOBAL_ATTRIB,N,221
SYS,SCHEDULER$_CDB_JOB,N,1050
SYS,SCHEDULER$_CDB_LIGHTWEIGHT_JOB,N,784
SYS,SCHEDULER$_CDB_PROGRAM,N,309
SYS,SCHEDULER$_CDB_WINDOW,N,467
SYS,SCHEDULER$_COMB_LW_JOB,N,1351
SYS,SCHEDULER$_JOB_OBJECTS,N,315
SYS,SCHEDULER$_JOB_REFRESH,N,2083
SYS,SCHEDULER$_LWJOB_REFRESH,N,2894
SYS,SCHEDULER$_RESOURCE_USAGE,N,497
SYS,SCHEDULER$_RUNNING_CONSTR_OBJS,N,301
SYS,SCHEDULER$_WINDOW_REFRESH,N,515
SYS,SCHEMA_EXPORT_OBJECTS,N,230
SYS,SCHEMA_EXPORT_PATHS,N,245
SYS,SERVICE$_ALT,N,643
SYS,SESSION_CONTEXT,N,50
SYS,SESSION_PRIVS,N,105
SYS,SESSION_ROLES,N,107
SYS,SM$AUDIT_CONFIG,N,504
SYS,SM$INTEGRITY_CONS,N,136
SYS,SM$TS_AVAIL,N,89
SYS,SM$TS_FREE,N,89
SYS,SM$TS_USED,N,87
SYS,SM_$VERSION,N,143
SYS,SNS$EJB$GEN$,N,52
SYS,SOURCE_SIZE,N,75
SYS,SQL$_DATAPUMP,N,71
SYS,SQLOBJ$AUXDATA_DATAPUMP,N,509
SYS,SQLOBJ$DATA_DATAPUMP,N,97
SYS,SQLOBJ$_DATAPUMP,N,112
SYS,SQLOBJ$PLAN_DATAPUMP,N,588
SYS,SQL$TEXT_DATAPUMP,N,74
SYS,SQT_CORRECT_BIT,N,855
SYS,SQT_TAB_COL_STATISTICS,N,1061
SYS,SQT_TAB_STATISTICS,N,844
SYS,STRADDLING_RS_OBJECTS,N,18381
SYS,STRADDLING_TS_OBJECTS,N,20373
SYS,SWAT_MM_ACT_MVIEW$,N,424
SYS,SWAT_MM_ACT_SNAP_META$,N,235
SYS,SWAT_MM_ACT_TABLE$,N,543
SYS,SWAT_MM_DBA_ACT_MVIEW$,N,622
SYS,SWAT_MM_DBA_ACT_SNAP_META$,N,267
SYS,SWAT_MM_DBA_ACT_TABLE$,N,741
SYS,SWAT_VER$_MV_BENEFIT_INT,N,960
SYS,SWAT_VER$_MV_BENEFIT_PER_QUERY,N,1975
SYS,SWAT_VER_OBJECTS$,N,263
SYS,SWAT_VER$_SPA_COMPARE_SQL_STATS,N,1893
SYS,SWAT_VER$_SPA_SQL_STATS,N,2507
SYS,SWAT_VER_SQLPLANS$,N,599
SYS,SWAT_VER_SQLSET_PLANS$,N,1096
SYS,SWAT_VER_SQLSET_STATEMENTS$,N,539
SYS,SWAT_VER_SQLSTATS$,N,593
SYS,SWAT_VER$_STATS_IN_STS,N,797
SYS,_SXGG_DBA_CAPTURE,N,1988
SYS,SYNONYMS,N,969
SYS,_SYS_AIM_HIGH_COL_STATS,N,1173
SYS,_SYS_AIM_SEG_HISTOGRAM,N,2515
SYS,SYSCATALOG,N,60
SYS,SYSCATALOG_,N,1532
SYS,SYS_DBA_SEGS,N,5719
SYS,SYSFILES,N,152
SYS,_SYS_HEAT_MAP_SEG_HISTOGRAM,N,759
SYS,SYS_OBJECTS,N,1292
SYS,SYSSEGOBJ,N,521
SYS,SYS_UNCOMPRESSED_SEGS,N,1281
SYS,SYS_UNCOMPRESSED_SEGS_BASE,N,2855
SYS,SYS_USER_SEGS,N,5360
SYS,TAB,N,323
SYS,TABCOMPARTV$,N,564
SYS,TABLE_EXPORT_OBJECTS,N,97
SYS,TABLE_EXPORT_PATHS,N,244
SYS,TABLE_PRIVILEGES,N,2179
SYS,TABLESPACE_EXPORT_OBJECTS,N,102
SYS,TABLESPACE_EXPORT_PATHS,N,86
SYS,TABPARTV$,N,382
SYS,TABQUOTAS,N,530
SYS,TABSUBPARTV$,N,428
SYS,TBS_SPACE_USAGE,N,625
SYS,TP$,N,663
SYS,TRANSPORTABLE_EXPORT_OBJECTS,N,105
SYS,TRANSPORTABLE_EXPORT_PATHS,N,303
SYS,TRANSPORT_SET_VIOLATIONS,N,59
SYS,TRUSTED_SERVERS,N,317
SYS,TSP$,N,378
SYS,TS_PITR_CHECK,N,231
SYS,TS_PITR_INFO,N,1957
SYS,TS_PITR_OBJECTS_TO_BE_DROPPED,N,163
SYS,TS_PLUG_INFO,N,2171
SYS,TTS_OBJ_VIEW,N,370
SYS,TTS_TAB_VIEW,N,690
SYS,UMF$_LINK_XML,N,399
SYS,UMF$_REGISTRATION_XML,N,612
SYS,UMF_SCHEMA_XMLTYPE,N,2527
SYS,UMF$_SERVICE_XML,N,312
SYS,UMF$_TOPOLOGY_XML,N,426
SYS,UNI_PLUGGABLE_SET_CHECK,N,272
SYS,USABLE_EDITIONS,N,657
SYS,USER_ADDM_FDG_BREAKDOWN,N,525
SYS,USER_ADDM_FINDINGS,N,626
SYS,USER_ADDM_INSTANCES,N,564
SYS,USER_ADDM_TASK_DIRECTIVES,N,414
SYS,USER_ADDM_TASKS,N,2706
SYS,USER_ADVISOR_ACTIONS,N,1797
SYS,USER_ADVISOR_DIR_TASK_INST,N,337
SYS,USER_ADVISOR_EXEC_PARAMETERS,N,2022
SYS,USER_ADVISOR_EXECUTIONS,N,1374
SYS,USER_ADVISOR_FDG_BREAKDOWN,N,370
SYS,USER_ADVISOR_FINDINGS,N,1012
SYS,USER_ADVISOR_JOURNAL,N,807
SYS,USER_ADVISOR_LOG,N,1117
SYS,USER_ADVISOR_OBJECTS,N,1526
SYS,USER_ADVISOR_PARAMETERS,N,1267
SYS,USER_ADVISOR_RATIONALE,N,730
SYS,USER_ADVISOR_RECOMMENDATIONS,N,873
SYS,USER_ADVISOR_SQLA_COLVOL,N,544
SYS,USER_ADVISOR_SQLA_REC_SUM,N,430
SYS,USER_ADVISOR_SQLA_TABLES,N,367
SYS,USER_ADVISOR_SQLA_TABVOL,N,626
SYS,USER_ADVISOR_SQLA_WK_MAP,N,296
SYS,USER_ADVISOR_SQLA_WK_STMTS,N,1728
SYS,USER_ADVISOR_SQLA_WK_SUM,N,434
SYS,USER_ADVISOR_SQLPLANS,N,2400
SYS,USER_ADVISOR_SQLSTATS,N,1898
SYS,USER_ADVISOR_SQLW_COLVOL,N,574
SYS,USER_ADVISOR_SQLW_JOURNAL,N,763
SYS,USER_ADVISOR_SQLW_PARAMETERS,N,578
SYS,USER_ADVISOR_SQLW_STMTS,N,1128
SYS,USER_ADVISOR_SQLW_SUM,N,792
SYS,USER_ADVISOR_SQLW_TABLES,N,385
SYS,USER_ADVISOR_SQLW_TABVOL,N,684
SYS,USER_ADVISOR_SQLW_TEMPLATES,N,478
SYS,USER_ADVISOR_TASKS,N,1863
SYS,USER_ADVISOR_TEMPLATES,N,433
SYS,USER_ALL_TABLES,N,2134
SYS,USER_ANALYTIC_VIEW_AGGR_DIMS,N,188
SYS,USER_ANALYTIC_VIEW_AGGR_FNS,N,179
SYS,USER_ANALYTIC_VIEW_ATTR_CLASS,N,290
SYS,USER_ANALYTIC_VIEW_BASE_MEAS,N,257
SYS,USER_ANALYTIC_VIEW_CALC_MEAS,N,192
SYS,USER_ANALYTIC_VIEW_CLASS,N,190
SYS,USER_ANALYTIC_VIEW_COLUMNS,N,333
SYS,USER_ANALYTIC_VIEW_DIM_ATTRS,N,220
SYS,USER_ANALYTIC_VIEW_DIM_CLASS,N,211
SYS,USER_ANALYTIC_VIEW_DIMENSIONS,N,317
SYS,USER_ANALYTIC_VIEW_FACT_COLS,N,201
SYS,USER_ANALYTIC_VIEW_HIER_CLASS,N,224
SYS,USER_ANALYTIC_VIEW_HIERS,N,221
SYS,USER_ANALYTIC_VIEW_KEYS,N,229
SYS,USER_ANALYTIC_VIEW_LEVEL_CLASS,N,237
SYS,USER_ANALYTIC_VIEW_LEVELS,N,199
SYS,USER_ANALYTIC_VIEW_LVLGRPS,N,289
SYS,USER_ANALYTIC_VIEW_MEAS_CLASS,N,209
SYS,USER_ANALYTIC_VIEWS,N,400
SYS,USER_APPLICATION_ROLES,N,141
SYS,USER_APPLY_ERROR,N,568
SYS,USER_AQ_AGENT_PRIVS,N,334
SYS,USER_ARGUMENTS,N,475
SYS,USER_ASSEMBLIES,N,359
SYS,USER_ASSOCIATIONS,N,729
SYS,USER_ATTRIBUTE_DIM_ATTR_CLASS,N,211
SYS,USER_ATTRIBUTE_DIM_ATTRS,N,198
SYS,USER_ATTRIBUTE_DIM_CLASS,N,190
SYS,USER_ATTRIBUTE_DIMENSIONS,N,373
SYS,USER_ATTRIBUTE_DIM_JOIN_PATHS,N,201
SYS,USER_ATTRIBUTE_DIM_KEYS,N,217
SYS,USER_ATTRIBUTE_DIM_LEVEL_ATTRS,N,247
SYS,USER_ATTRIBUTE_DIM_LEVELS,N,268
SYS,USER_ATTRIBUTE_DIM_LVL_CLASS,N,206
SYS,USER_ATTRIBUTE_DIM_ORDER_ATTRS,N,235
SYS,USER_ATTRIBUTE_DIM_TABLES,N,204
SYS,USER_ATTRIBUTE_TRANSFORMATIONS,N,330
SYS,USER_AUDIT_OBJECT,N,735
SYS,USER_AUDIT_POLICIES,N,299
SYS,USER_AUDIT_POLICY_COLUMNS,N,161
SYS,USER_AUDIT_SESSION,N,344
SYS,USER_AUDIT_STATEMENT,N,1119
SYS,USER_AUDIT_TRAIL,N,850
SYS,USER_AW_OBJ,N,306
SYS,USER_AW_PROP,N,455
SYS,USER_AW_PS,N,195
SYS,USER_AWS,N,717
SYS,USER_BASE_TABLE_MVIEWS,N,169
SYS,USER_BLOCKCHAIN_TABLE_EPOCHS,N,502
SYS,USER_BLOCKCHAIN_TABLES,N,537
SYS,USER_CATALOG,N,635
SYS,USER_CERTIFICATES,N,197
SYS,USER_CHANGE_NOTIFICATION_REGS,N,210
SYS,USER_CLU_COLUMNS,N,443
SYS,USER_CLUSTER_HASH_EXPRESSIONS,N,185
SYS,USER_CLUSTERING_DIMENSIONS,N,146
SYS,USER_CLUSTERING_JOINS,N,202
SYS,USER_CLUSTERING_KEYS,N,169
SYS,USER_CLUSTERING_TABLES,N,213
SYS,USER_CLUSTERS,N,524
SYS,USER_CODE_ROLE_PRIVS,N,403
SYS,USER_COL_COMMENTS,N,156
SYS,USER_COLL_TYPES,N,1639
SYS,USER_COL_PENDING_STATS,N,2964
SYS,USER_COL_PRIVS,N,2118
SYS,USER_COL_PRIVS_MADE,N,1893
SYS,USER_COL_PRIVS_RECD,N,1884
SYS,USER_COMPARISON,N,391
SYS,USER_COMPARISON_COLUMNS,N,146
SYS,_USER_COMPARISON_ROW_DIF,N,286
SYS,USER_COMPARISON_ROW_DIF,N,181
SYS,USER_COMPARISON_SCAN,N,246
SYS,USER_COMPARISON_SCAN_SUMMARY,N,238
SYS,USER_COMPARISON_SCAN_VALUES,N,182
SYS,USER_CONS_COLUMNS,N,612
SYS,USER_CONS_OBJ_COLUMNS,N,1324
SYS,USER_CONSTRAINTS,N,728
SYS,USER_CQ_NOTIFICATION_QUERIES,N,134
SYS,USER_CREDENTIALS,N,204
SYS,USER_CUBE_ATTRIBUTES,N,3208
SYS,USER_CUBE_ATTR_MAPPINGS,N,1900
SYS,USER_CUBE_ATTR_UNIQUE_KEYS,N,360
SYS,USER_CUBE_ATTR_VISIBILITY,N,4779
SYS,USER_CUBE_BUILD_PROCESSES,N,703
SYS,USER_CUBE_CALCULATED_MEMBERS,N,484
SYS,USER_CUBE_CLASSIFICATIONS,N,3445
SYS,USER_CUBE_DEPENDENCIES,N,17151
SYS,USER_CUBE_DESCRIPTIONS,N,3460
SYS,USER_CUBE_DIMENSIONALITY,N,1170
SYS,USER_CUBE_DIMENSIONS,N,1679
SYS,USER_CUBE_DIM_LEVELS,N,559
SYS,USER_CUBE_DIM_MAPPINGS,N,5386
SYS,USER_CUBE_DIM_MODELS,N,604
SYS,USER_CUBE_DIMNL_MAPPINGS,N,2084
SYS,USER_CUBE_DIM_VIEW_COLUMNS,N,1541
SYS,USER_CUBE_DIM_VIEWS,N,335
SYS,USER_CUBE_HIERARCHIES,N,1542
SYS,USER_CUBE_HIER_LEVELS,N,767
SYS,USER_CUBE_HIER_VIEW_COLUMNS,N,2656
SYS,USER_CUBE_HIER_VIEWS,N,434
SYS,USER_CUBE_MAPPINGS,N,971
SYS,USER_CUBE_MEAS_MAPPINGS,N,547
SYS,USER_CUBE_MEASURES,N,2981
SYS,USER_CUBE_NAMED_BUILD_SPECS,N,268
SYS,USER_CUBES,N,2947
SYS,USER_CUBE_SUB_PARTITION_LEVELS,N,4287
SYS,USER_CUBE_VIEW_COLUMNS,N,4366
SYS,USER_CUBE_VIEWS,N,325
SYS,USER_DATAPUMP_JOBS,N,1645
SYS,USER_DBFS_HS,N,111
SYS,USER_DBFS_HS_COMMANDS,N,131
SYS,USER_DBFS_HS_FILES,N,444
SYS,USER_DBFS_HS_FIXED_PROPERTIES,N,159
SYS,USER_DBFS_HS_PROPERTIES,N,136
SYS,USER_DB_LINKS,N,335
SYS,USER_DEPENDENCIES,N,2523
SYS,USER_DIM_ATTRIBUTES,N,341
SYS,USER_DIM_CHILD_OF,N,222
SYS,USER_DIMENSIONS,N,308
SYS,USER_DIM_HIERARCHIES,N,162
SYS,USER_DIM_JOIN_KEY,N,282
SYS,USER_DIM_LEVEL_KEY,N,352
SYS,USER_DIM_LEVELS,N,621
SYS,USER_DURABLE_SUBS,N,276
SYS,USER_EDITIONED_TYPES,N,439
SYS,USER_EDITIONING_VIEW_COLS,N,1492
SYS,USER_EDITIONING_VIEW_COLS_AE,N,1516
SYS,USER_EDITIONING_VIEWS,N,330
SYS,USER_EDITIONING_VIEWS_AE,N,354
SYS,USER_EDITION_INHERITED_OBJECTS,N,5945
SYS,USER_ENCRYPTED_COLUMNS,N,147
SYS,USER_EPG_DAD_AUTHORIZATION,N,72
SYS,USER_ERRORS,N,716
SYS,USER_ERRORS_AE,N,735
SYS,USER_ERROR_TRANSLATIONS,N,251
SYS,USER_EVALUATION_CONTEXTS,N,151
SYS,USER_EVALUATION_CONTEXT_TABLES,N,133
SYS,USER_EVALUATION_CONTEXT_VARS,N,169
SYS,USER_EXPRESSION_STATISTICS,N,2177
SYS,USER_EXTENTS,N,807
SYS,USER_EXTERNAL_LOCATIONS,N,230
SYS,USER_EXTERNAL_TABLES,N,910
SYS,USER_FILE_GROUP_EXPORT_INFO,N,327
SYS,USER_FILE_GROUP_FILES,N,322
SYS,_USER_FILE_GROUPS,N,314
SYS,USER_FILE_GROUPS,N,155
SYS,USER_FILE_GROUP_TABLES,N,285
SYS,USER_FILE_GROUP_TABLESPACES,N,251
SYS,USER_FILE_GROUP_VERSIONS,N,223
SYS,USER_FLASHBACK_ARCHIVE,N,626
SYS,USER_FLASHBACK_ARCHIVE_TABLES,N,841
SYS,USER_FLASHBACK_TXN_REPORT,N,146
SYS,USER_FLASHBACK_TXN_STATE,N,321
SYS,USER_FREE_SPACE,N,3033
SYS,USER_GOLDENGATE_PRIVILEGES,N,335
SYS,USER_HEAT_MAP_SEG_HISTOGRAM,N,208
SYS,USER_HEAT_MAP_SEGMENT,N,475
SYS,USER_HIERARCHIES,N,323
SYS,USER_HIER_CLASS,N,180
SYS,USER_HIER_COLUMNS,N,389
SYS,USER_HIER_HIER_ATTR_CLASS,N,206
SYS,USER_HIER_HIER_ATTRIBUTES,N,185
SYS,USER_HIER_JOIN_PATHS,N,164
SYS,USER_HIER_LEVEL_ID_ATTRS,N,205
SYS,USER_HIER_LEVELS,N,153
SYS,USER_HOST_ACES,N,550
SYS,USER_IDENTIFIERS,N,444
SYS,USER_ILMDATAMOVEMENTPOLICIES,N,3680
SYS,USER_ILMEVALUATIONDETAILS,N,1635
SYS,USER_ILMOBJECTS,N,1937
SYS,USER_ILMPOLICIES,N,1227
SYS,USER_ILMRESULTS,N,912
SYS,USER_ILMTASKS,N,345
SYS,USER_IM_EXPRESSIONS,N,746
SYS,USER_IMMUTABLE_TABLES,N,355
SYS,USER_IND_COLUMNS,N,156
SYS,USER_IND_COLUMNS_V$,N,2498
SYS,USER_INDEXES,N,6453
SYS,USER_IND_EXPRESSIONS,N,1212
SYS,USER_INDEXTYPE_ARRAYTYPES,N,1255
SYS,USER_INDEXTYPE_COMMENTS,N,205
SYS,USER_INDEXTYPE_OPERATORS,N,287
SYS,USER_INDEXTYPES,N,696
SYS,USER_IND_PARTITIONS,N,7860
SYS,USER_IND_PENDING_STATS,N,3079
SYS,USER_IND_STATISTICS,N,17250
SYS,USER_IND_SUBPARTITIONS,N,5785
SYS,USER_INTERNAL_TRIGGERS,N,1159
SYS,USER_JAVA_ARGUMENTS,N,609
SYS,USER_JAVA_CLASSES,N,1333
SYS,USER_JAVA_COMPILER_OPTIONS,N,156
SYS,USER_JAVA_DERIVATIONS,N,331
SYS,USER_JAVA_FIELDS,N,1206
SYS,USER_JAVA_IMPLEMENTS,N,238
SYS,USER_JAVA_INNERS,N,1902
SYS,USER_JAVA_LAYOUTS,N,315
SYS,USER_JAVA_METHODS,N,1631
SYS,USER_JAVA_NCOMPS,N,348
SYS,USER_JAVA_POLICY,N,463
SYS,USER_JAVA_RESOLVERS,N,289
SYS,USER_JAVA_THROWS,N,266
SYS,USER_JOBS,N,327
SYS,USER_JOINGROUPS,N,715
SYS,USER_JOIN_IND_COLUMNS,N,493
SYS,USER_JSON_COLUMNS,N,203
SYS,USER_JSON_DATAGUIDE_FIELDS,N,191
SYS,USER_JSON_DATAGUIDES,N,185
SYS,USER_LIBRARIES,N,192
SYS,USER_LOB_PARTITIONS,N,9116
SYS,USER_LOBS,N,7982
SYS,USER_LOB_SUBPARTITIONS,N,5638
SYS,USER_LOB_TEMPLATES,N,611
SYS,USER_LOG_GROUP_COLUMNS,N,508
SYS,USER_LOG_GROUPS,N,802
SYS,USER_MEASURE_FOLDER_CONTENTS,N,423
SYS,USER_MEASURE_FOLDERS,N,551
SYS,USER_MEASURE_FOLDER_SUBFOLDERS,N,419
SYS,USER_METADATA_PROPERTIES,N,1419
SYS,USER_METHOD_PARAMS,N,1369
SYS,USER_METHOD_RESULTS,N,1155
SYS,USER_MINING_MODEL_ATTRIBUTES,N,2582
SYS,USER_MINING_MODEL_PARTITIONS,N,382
SYS,USER_MINING_MODELS,N,1689
SYS,USER_MINING_MODEL_SETTINGS,N,211
SYS,USER_MINING_MODEL_VIEWS,N,3176
SYS,USER_MINING_MODEL_XFORMS,N,227
SYS,USER_MVIEW_AGGREGATES,N,643
SYS,USER_MVIEW_ANALYSIS,N,1453
SYS,USER_MVIEW_COMMENTS,N,273
SYS,USER_MVIEW_DETAIL_PARTITION,N,268
SYS,USER_MVIEW_DETAIL_RELATIONS,N,6317
SYS,USER_MVIEW_DETAIL_SUBPARTITION,N,281
SYS,USER_MVIEW_JOINS,N,713
SYS,USER_MVIEW_KEYS,N,906
SYS,USER_MVIEW_LOGS,N,440
SYS,USER_MVIEW_REFRESH_TIMES,N,173
SYS,USER_MVIEWS,N,859
SYS,USER_MVREF_CHANGE_STATS,N,265
SYS,USER_MVREF_RUN_STATS,N,425
SYS,USER_MVREF_STATS,N,292
SYS,USER_MVREF_STATS_PARAMS,N,149
SYS,USER_MVREF_STATS_SYS_DEFAULTS,N,62
SYS,USER_MVREF_STMT_STATS,N,186
SYS,USER_NESTED_TABLE_COLS,N,5829
SYS,USER_NESTED_TABLES,N,2541
SYS,USER_NETWORK_ACL_PRIVILEGES,N,750
SYS,USER_OBJ_AUDIT_OPTS,N,23078
SYS,USER_OBJ_COLATTRS,N,1090
SYS,USER_OBJECTS,N,6234
SYS,USER_OBJECTS_AE,N,6229
SYS,USER_OBJECT_SIZE,N,1909
SYS,USER_OBJECT_TABLES,N,16149
SYS,USER_OBJECT_USAGE,N,351
SYS,USER_OGG_AUTO_CAPTURED_TABLES,N,1321
SYS,USER_OLDIMAGE_COLUMNS,N,659
SYS,USER_OPANCILLARY,N,333
SYS,USER_OPARGUMENTS,N,184
SYS,USER_OPBINDINGS,N,533
SYS,USER_OPERATOR_COMMENTS,N,204
SYS,USER_OPERATORS,N,165
SYS,USER_OUTLINE_HINTS,N,225
SYS,USER_OUTLINES,N,442
SYS,USER_PARALLEL_EXECUTE_CHUNKS,N,439
SYS,USER_PARALLEL_EXECUTE_TASKS,N,909
SYS,USER_PART_COL_STATISTICS,N,2503
SYS,USER_PART_HISTOGRAMS,N,1924
SYS,USER_PARTIAL_DROP_TABS,N,137
SYS,USER_PART_INDEXES,N,2264
SYS,USER_PART_KEY_COLUMNS,N,106
SYS,USER_PART_KEY_COLUMNS_V$,N,862
SYS,USER_PART_LOBS,N,3162
SYS,USER_PART_TABLES,N,9803
SYS,USER_PASSWORD_LIMITS,N,2023
SYS,USER_PENDING_CONV_TABLES,N,162
SYS,USER_PLSQL_COLL_TYPES,N,3649
SYS,USER_PLSQL_OBJECT_SETTINGS,N,282
SYS,USER_PLSQL_TYPE_ATTRS,N,4447
SYS,USER_PLSQL_TYPES,N,877
SYS,USER_POLICIES,N,259
SYS,USER_POLICY_ATTRIBUTES,N,186
SYS,USER_POLICY_CONTEXTS,N,140
SYS,USER_POLICY_GROUPS,N,133
SYS,USER_PRIVATE_TEMP_TABLES,N,235
SYS,USER_PROCEDURES,N,408
SYS,USER_PROXIES,N,690
SYS,USER_QUEUE_EVENT_STREAMS,N,706
SYS,USER_QUEUE_PARTITION_ASSIGNMENT_TABLE,N,337
SYS,USER_QUEUE_PUBLISHERS,N,486
SYS,USER_QUEUES,N,1048
SYS,_USER_QUEUE_SCHEDULES,N,7063
SYS,USER_QUEUE_SCHEDULES,N,537
SYS,_USER_QUEUE_SCHEDULES_COMPAT,N,3862
SYS,USER_QUEUE_SHARDS,N,685
SYS,USER_QUEUE_SUBSCRIBERS,N,1065
SYS,USER_QUEUE_TABLES,N,3077
SYS,USER_RECYCLEBIN,N,1166
SYS,USER_REFRESH,N,321
SYS,USER_REFRESH_CHILDREN,N,359
SYS,USER_REFS,N,818
SYS,USER_REGISTERED_MVIEWS,N,250
SYS,USER_REGISTERED_SNAPSHOTS,N,262
SYS,USER_REGISTRY,N,474
SYS,USER_RESOURCE_LIMITS,N,523
SYS,USER_RESUMABLE,N,764
SYS,USER_REWRITE_EQUIVALENCES,N,183
SYS,USER_ROLE_PRIVS,N,4944
SYS,USER_RSRC_CONSUMER_GROUP_PRIVS,N,457
