sheet,cell,row,column,source,target_header,value_state,reason,label,description
BC,D89,89,D/4,objective,Cantidad,empty,target_column_empty,FILTER NOM.P/SEDIMENTS GX05-20XX  HYTREX (FIBRA - PAPEL - PAPEL),"Rellenar columna 'Cantidad' en BC!D89 (fila 89, columna D/4). Contexto de fila: 'FILTER NOM.P/SEDIMENTS GX05-20XX  HYTREX (FIBRA - PAPEL - PAPEL)' en A89."
BC,E89,89,E/5,objective,Precio,empty,target_column_empty,FILTER NOM.P/SEDIMENTS GX05-20XX  HYTREX (FIBRA - PAPEL - PAPEL),"Rellenar columna 'Precio' en BC!E89 (fila 89, columna E/5). Contexto de fila: 'FILTER NOM.P/SEDIMENTS GX05-20XX  HYTREX (FIBRA - PAPEL - PAPEL)' en A89."
BC,B90,90,B/2,objective,Características,empty,target_column_empty,"RESINA IONICA REGENERADA 20 ""","Rellenar columna 'Características' en BC!B90 (fila 90, columna B/2). Contexto de fila: 'RESINA IONICA REGENERADA 20 ""' en A90."
BC,D90,90,D/4,objective,Cantidad,empty,target_column_empty,"RESINA IONICA REGENERADA 20 ""","Rellenar columna 'Cantidad' en BC!D90 (fila 90, columna D/4). Contexto de fila: 'RESINA IONICA REGENERADA 20 ""' en A90."
BC,E90,90,E/5,objective,Precio,empty,target_column_empty,"RESINA IONICA REGENERADA 20 ""","Rellenar columna 'Precio' en BC!E90 (fila 90, columna E/5). Contexto de fila: 'RESINA IONICA REGENERADA 20 ""' en A90."
BC,B91,91,B/2,objective,Características,empty,target_column_empty,RESINA MUERTA 16kilos,"Rellenar columna 'Características' en BC!B91 (fila 91, columna B/2). Contexto de fila: 'RESINA MUERTA 16kilos' en A91."
BC,D91,91,D/4,objective,Cantidad,empty,target_column_empty,RESINA MUERTA 16kilos,"Rellenar columna 'Cantidad' en BC!D91 (fila 91, columna D/4). Contexto de fila: 'RESINA MUERTA 16kilos' en A91."
BC,E91,91,E/5,objective,Precio,empty,target_column_empty,RESINA MUERTA 16kilos,"Rellenar columna 'Precio' en BC!E91 (fila 91, columna E/5). Contexto de fila: 'RESINA MUERTA 16kilos' en A91."
BC,B92,92,B/2,objective,Características,empty,target_column_empty,Sal en grano x quintal,"Rellenar columna 'Características' en BC!B92 (fila 92, columna B/2). Contexto de fila: 'Sal en grano x quintal' en A92."
BC,D92,92,D/4,objective,Cantidad,empty,target_column_empty,Sal en grano x quintal,"Rellenar columna 'Cantidad' en BC!D92 (fila 92, columna D/4). Contexto de fila: 'Sal en grano x quintal' en A92."
BC,E92,92,E/5,objective,Precio,empty,target_column_empty,Sal en grano x quintal,"Rellenar columna 'Precio' en BC!E92 (fila 92, columna E/5). Contexto de fila: 'Sal en grano x quintal' en A92."
BC,B93,93,B/2,objective,Características,empty,target_column_empty,Modificaciones de espacio fisico - estructura,"Rellenar columna 'Características' en BC!B93 (fila 93, columna B/2). Contexto de fila: 'Modificaciones de espacio fisico - estructura' en A93."
BC,D93,93,D/4,objective,Cantidad,empty,target_column_empty,Modificaciones de espacio fisico - estructura,"Rellenar columna 'Cantidad' en BC!D93 (fila 93, columna D/4). Contexto de fila: 'Modificaciones de espacio fisico - estructura' en A93."
BC,E93,93,E/5,objective,Precio,empty,target_column_empty,Modificaciones de espacio fisico - estructura,"Rellenar columna 'Precio' en BC!E93 (fila 93, columna E/5). Contexto de fila: 'Modificaciones de espacio fisico - estructura' en A93."
BC,B94,94,B/2,objective,Características,empty,target_column_empty,Modificaciones de espacio fisico - mobiliario,"Rellenar columna 'Características' en BC!B94 (fila 94, columna B/2). Contexto de fila: 'Modificaciones de espacio fisico - mobiliario' en A94."
BC,D94,94,D/4,objective,Cantidad,empty,target_column_empty,Modificaciones de espacio fisico - mobiliario,"Rellenar columna 'Cantidad' en BC!D94 (fila 94, columna D/4). Contexto de fila: 'Modificaciones de espacio fisico - mobiliario' en A94."
BC,E94,94,E/5,objective,Precio,empty,target_column_empty,Modificaciones de espacio fisico - mobiliario,"Rellenar columna 'Precio' en BC!E94 (fila 94, columna E/5). Contexto de fila: 'Modificaciones de espacio fisico - mobiliario' en A94."
BC,B95,95,B/2,objective,Características,empty,target_column_empty,Climatizacion del area,"Rellenar columna 'Características' en BC!B95 (fila 95, columna B/2). Contexto de fila: 'Climatizacion del area' en A95."
BC,D95,95,D/4,objective,Cantidad,empty,target_column_empty,Climatizacion del area,"Rellenar columna 'Cantidad' en BC!D95 (fila 95, columna D/4). Contexto de fila: 'Climatizacion del area' en A95."
BC,E95,95,E/5,objective,Precio,empty,target_column_empty,Climatizacion del area,"Rellenar columna 'Precio' en BC!E95 (fila 95, columna E/5). Contexto de fila: 'Climatizacion del area' en A95."
BC,B96,96,B/2,objective,Características,empty,target_column_empty,Rollo de cable UTP CAT5e x 100m,"Rellenar columna 'Características' en BC!B96 (fila 96, columna B/2). Contexto de fila: 'Rollo de cable UTP CAT5e x 100m' en A96."
BC,D96,96,D/4,objective,Cantidad,empty,target_column_empty,Rollo de cable UTP CAT5e x 100m,"Rellenar columna 'Cantidad' en BC!D96 (fila 96, columna D/4). Contexto de fila: 'Rollo de cable UTP CAT5e x 100m' en A96."
BC,E96,96,E/5,objective,Precio,empty,target_column_empty,Rollo de cable UTP CAT5e x 100m,"Rellenar columna 'Precio' en BC!E96 (fila 96, columna E/5). Contexto de fila: 'Rollo de cable UTP CAT5e x 100m' en A96."
BC,B97,97,B/2,objective,Características,empty,target_column_empty,Conector RJ45 Delta CAT5E x 50 unds,"Rellenar columna 'Características' en BC!B97 (fila 97, columna B/2). Contexto de fila: 'Conector RJ45 Delta CAT5E x 50 unds' en A97."
BC,D97,97,D/4,objective,Cantidad,empty,target_column_empty,Conector RJ45 Delta CAT5E x 50 unds,"Rellenar columna 'Cantidad' en BC!D97 (fila 97, columna D/4). Contexto de fila: 'Conector RJ45 Delta CAT5E x 50 unds' en A97."
BC,E97,97,E/5,objective,Precio,empty,target_column_empty,Conector RJ45 Delta CAT5E x 50 unds,"Rellenar columna 'Precio' en BC!E97 (fila 97, columna E/5). Contexto de fila: 'Conector RJ45 Delta CAT5E x 50 unds' en A97."
BC,B98,98,B/2,objective,Características,empty,target_column_empty,Rack Cerrado POWEST 5UR,"Rellenar columna 'Características' en BC!B98 (fila 98, columna B/2). Contexto de fila: 'Rack Cerrado POWEST 5UR' en A98."
BC,D98,98,D/4,objective,Cantidad,empty,target_column_empty,Rack Cerrado POWEST 5UR,"Rellenar columna 'Cantidad' en BC!D98 (fila 98, columna D/4). Contexto de fila: 'Rack Cerrado POWEST 5UR' en A98."
BC,E98,98,E/5,objective,Precio,empty,target_column_empty,Rack Cerrado POWEST 5UR,"Rellenar columna 'Precio' en BC!E98 (fila 98, columna E/5). Contexto de fila: 'Rack Cerrado POWEST 5UR' en A98."
BC,B99,99,B/2,objective,Características,empty,target_column_empty,Switch HP Aruba Ion 5 puertos,"Rellenar columna 'Características' en BC!B99 (fila 99, columna B/2). Contexto de fila: 'Switch HP Aruba Ion 5 puertos' en A99."
BC,D99,99,D/4,objective,Cantidad,empty,target_column_empty,Switch HP Aruba Ion 5 puertos,"Rellenar columna 'Cantidad' en BC!D99 (fila 99, columna D/4). Contexto de fila: 'Switch HP Aruba Ion 5 puertos' en A99."
BC,E99,99,E/5,objective,Precio,empty,target_column_empty,Switch HP Aruba Ion 5 puertos,"Rellenar columna 'Precio' en BC!E99 (fila 99, columna E/5). Contexto de fila: 'Switch HP Aruba Ion 5 puertos' en A99."
BC,B100,100,B/2,objective,Características,empty,target_column_empty,Switch HP Aruba Ion 1430 24 puertos,"Rellenar columna 'Características' en BC!B100 (fila 100, columna B/2). Contexto de fila: 'Switch HP Aruba Ion 1430 24 puertos' en A100."
BC,D100,100,D/4,objective,Cantidad,empty,target_column_empty,Switch HP Aruba Ion 1430 24 puertos,"Rellenar columna 'Cantidad' en BC!D100 (fila 100, columna D/4). Contexto de fila: 'Switch HP Aruba Ion 1430 24 puertos' en A100."
BC,E100,100,E/5,objective,Precio,empty,target_column_empty,Switch HP Aruba Ion 1430 24 puertos,"Rellenar columna 'Precio' en BC!E100 (fila 100, columna E/5). Contexto de fila: 'Switch HP Aruba Ion 1430 24 puertos' en A100."
BC,B101,101,B/2,objective,Características,empty,target_column_empty,Extensiones y cortapicos,"Rellenar columna 'Características' en BC!B101 (fila 101, columna B/2). Contexto de fila: 'Extensiones y cortapicos' en A101."
BC,D101,101,D/4,objective,Cantidad,empty,target_column_empty,Extensiones y cortapicos,"Rellenar columna 'Cantidad' en BC!D101 (fila 101, columna D/4). Contexto de fila: 'Extensiones y cortapicos' en A101."
BC,E101,101,E/5,objective,Precio,empty,target_column_empty,Extensiones y cortapicos,"Rellenar columna 'Precio' en BC!E101 (fila 101, columna E/5). Contexto de fila: 'Extensiones y cortapicos' en A101."
BC,B102,102,B/2,objective,Características,empty,target_column_empty,"Extras (tairas, canaletas, espiral plastico)","Rellenar columna 'Características' en BC!B102 (fila 102, columna B/2). Contexto de fila: 'Extras (tairas, canaletas, espiral plastico)' en A102."
BC,D102,102,D/4,objective,Cantidad,empty,target_column_empty,"Extras (tairas, canaletas, espiral plastico)","Rellenar columna 'Cantidad' en BC!D102 (fila 102, columna D/4). Contexto de fila: 'Extras (tairas, canaletas, espiral plastico)' en A102."
BC,E102,102,E/5,objective,Precio,empty,target_column_empty,"Extras (tairas, canaletas, espiral plastico)","Rellenar columna 'Precio' en BC!E102 (fila 102, columna E/5). Contexto de fila: 'Extras (tairas, canaletas, espiral plastico)' en A102."
BC,B103,103,B/2,objective,Características,empty,target_column_empty,Etiquetas,"Rellenar columna 'Características' en BC!B103 (fila 103, columna B/2). Contexto de fila: 'Etiquetas' en A103."
BC,D103,103,D/4,objective,Cantidad,empty,target_column_empty,Etiquetas,"Rellenar columna 'Cantidad' en BC!D103 (fila 103, columna D/4). Contexto de fila: 'Etiquetas' en A103."
BC,E103,103,E/5,objective,Precio,empty,target_column_empty,Etiquetas,"Rellenar columna 'Precio' en BC!E103 (fila 103, columna E/5). Contexto de fila: 'Etiquetas' en A103."
BC,B104,104,B/2,objective,Características,empty,target_column_empty,A4 printer paper,"Rellenar columna 'Características' en BC!B104 (fila 104, columna B/2). Contexto de fila: 'A4 printer paper' en A104."
BC,D104,104,D/4,objective,Cantidad,empty,target_column_empty,A4 printer paper,"Rellenar columna 'Cantidad' en BC!D104 (fila 104, columna D/4). Contexto de fila: 'A4 printer paper' en A104."
BC,E104,104,E/5,objective,Precio,empty,target_column_empty,A4 printer paper,"Rellenar columna 'Precio' en BC!E104 (fila 104, columna E/5). Contexto de fila: 'A4 printer paper' en A104."
BC,B105,105,B/2,objective,Características,empty,target_column_empty,Refrigerador panorámico,"Rellenar columna 'Características' en BC!B105 (fila 105, columna B/2). Contexto de fila: 'Refrigerador panorámico' en A105."
BC,D105,105,D/4,objective,Cantidad,empty,target_column_empty,Refrigerador panorámico,"Rellenar columna 'Cantidad' en BC!D105 (fila 105, columna D/4). Contexto de fila: 'Refrigerador panorámico' en A105."
BC,E105,105,E/5,objective,Precio,empty,target_column_empty,Refrigerador panorámico,"Rellenar columna 'Precio' en BC!E105 (fila 105, columna E/5). Contexto de fila: 'Refrigerador panorámico' en A105."
BC,B106,106,B/2,objective,Características,empty,target_column_empty,Refrigerador médico,"Rellenar columna 'Características' en BC!B106 (fila 106, columna B/2). Contexto de fila: 'Refrigerador médico' en A106."
BC,D106,106,D/4,objective,Cantidad,empty,target_column_empty,Refrigerador médico,"Rellenar columna 'Cantidad' en BC!D106 (fila 106, columna D/4). Contexto de fila: 'Refrigerador médico' en A106."
BC,E106,106,E/5,objective,Precio,empty,target_column_empty,Refrigerador médico,"Rellenar columna 'Precio' en BC!E106 (fila 106, columna E/5). Contexto de fila: 'Refrigerador médico' en A106."
BC,B107,107,B/2,objective,Características,empty,target_column_empty,Termometro para refrigerador,"Rellenar columna 'Características' en BC!B107 (fila 107, columna B/2). Contexto de fila: 'Termometro para refrigerador' en A107."
BC,D107,107,D/4,objective,Cantidad,empty,target_column_empty,Termometro para refrigerador,"Rellenar columna 'Cantidad' en BC!D107 (fila 107, columna D/4). Contexto de fila: 'Termometro para refrigerador' en A107."
BC,E107,107,E/5,objective,Precio,empty,target_column_empty,Termometro para refrigerador,"Rellenar columna 'Precio' en BC!E107 (fila 107, columna E/5). Contexto de fila: 'Termometro para refrigerador' en A107."
BC,B108,108,B/2,objective,Características,empty,target_column_empty,Termohigrometros,"Rellenar columna 'Características' en BC!B108 (fila 108, columna B/2). Contexto de fila: 'Termohigrometros' en A108."
BC,D108,108,D/4,objective,Cantidad,empty,target_column_empty,Termohigrometros,"Rellenar columna 'Cantidad' en BC!D108 (fila 108, columna D/4). Contexto de fila: 'Termohigrometros' en A108."
BC,E108,108,E/5,objective,Precio,empty,target_column_empty,Termohigrometros,"Rellenar columna 'Precio' en BC!E108 (fila 108, columna E/5). Contexto de fila: 'Termohigrometros' en A108."
BC,B109,109,B/2,objective,Características,empty,target_column_empty,Cronometros digitales,"Rellenar columna 'Características' en BC!B109 (fila 109, columna B/2). Contexto de fila: 'Cronometros digitales' en A109."
BC,D109,109,D/4,objective,Cantidad,empty,target_column_empty,Cronometros digitales,"Rellenar columna 'Cantidad' en BC!D109 (fila 109, columna D/4). Contexto de fila: 'Cronometros digitales' en A109."
BC,E109,109,E/5,objective,Precio,empty,target_column_empty,Cronometros digitales,"Rellenar columna 'Precio' en BC!E109 (fila 109, columna E/5). Contexto de fila: 'Cronometros digitales' en A109."
BC,B110,110,B/2,objective,Características,empty,target_column_empty,Centrifuga,"Rellenar columna 'Características' en BC!B110 (fila 110, columna B/2). Contexto de fila: 'Centrifuga' en A110."
BC,D110,110,D/4,objective,Cantidad,empty,target_column_empty,Centrifuga,"Rellenar columna 'Cantidad' en BC!D110 (fila 110, columna D/4). Contexto de fila: 'Centrifuga' en A110."
BC,E110,110,E/5,objective,Precio,empty,target_column_empty,Centrifuga,"Rellenar columna 'Precio' en BC!E110 (fila 110, columna E/5). Contexto de fila: 'Centrifuga' en A110."
BC,B111,111,B/2,objective,Características,empty,target_column_empty,Servicio Logisticos Proveedores,"Rellenar columna 'Características' en BC!B111 (fila 111, columna B/2). Contexto de fila: 'Servicio Logisticos Proveedores' en A111."
BC,D111,111,D/4,objective,Cantidad,empty,target_column_empty,Servicio Logisticos Proveedores,"Rellenar columna 'Cantidad' en BC!D111 (fila 111, columna D/4). Contexto de fila: 'Servicio Logisticos Proveedores' en A111."
BC,E111,111,E/5,objective,Precio,empty,target_column_empty,Servicio Logisticos Proveedores,"Rellenar columna 'Precio' en BC!E111 (fila 111, columna E/5). Contexto de fila: 'Servicio Logisticos Proveedores' en A111."
BC,B112,112,B/2,objective,Características,empty,target_column_empty,Servicio Logisticos Clientes,"Rellenar columna 'Características' en BC!B112 (fila 112, columna B/2). Contexto de fila: 'Servicio Logisticos Clientes' en A112."
BC,D112,112,D/4,objective,Cantidad,empty,target_column_empty,Servicio Logisticos Clientes,"Rellenar columna 'Cantidad' en BC!D112 (fila 112, columna D/4). Contexto de fila: 'Servicio Logisticos Clientes' en A112."
BC,E112,112,E/5,objective,Precio,empty,target_column_empty,Servicio Logisticos Clientes,"Rellenar columna 'Precio' en BC!E112 (fila 112, columna E/5). Contexto de fila: 'Servicio Logisticos Clientes' en A112."
BC,B113,113,B/2,objective,Características,empty,target_column_empty,Ampolla de agua bidestilada,"Rellenar columna 'Características' en BC!B113 (fila 113, columna B/2). Contexto de fila: 'Ampolla de agua bidestilada' en A113."
BC,D113,113,D/4,objective,Cantidad,empty,target_column_empty,Ampolla de agua bidestilada,"Rellenar columna 'Cantidad' en BC!D113 (fila 113, columna D/4). Contexto de fila: 'Ampolla de agua bidestilada' en A113."
BC,E113,113,E/5,objective,Precio,empty,target_column_empty,Ampolla de agua bidestilada,"Rellenar columna 'Precio' en BC!E113 (fila 113, columna E/5). Contexto de fila: 'Ampolla de agua bidestilada' en A113."
BC,B114,114,B/2,objective,Características,empty,target_column_empty,Agua destilada por galón,"Rellenar columna 'Características' en BC!B114 (fila 114, columna B/2). Contexto de fila: 'Agua destilada por galón' en A114."
BC,D114,114,D/4,objective,Cantidad,empty,target_column_empty,Agua destilada por galón,"Rellenar columna 'Cantidad' en BC!D114 (fila 114, columna D/4). Contexto de fila: 'Agua destilada por galón' en A114."
BC,E114,114,E/5,objective,Precio,empty,target_column_empty,Agua destilada por galón,"Rellenar columna 'Precio' en BC!E114 (fila 114, columna E/5). Contexto de fila: 'Agua destilada por galón' en A114."
BC,B115,115,B/2,objective,Características,empty,target_column_empty,Hisopos x 100 uds,"Rellenar columna 'Características' en BC!B115 (fila 115, columna B/2). Contexto de fila: 'Hisopos x 100 uds' en A115."
BC,D115,115,D/4,objective,Cantidad,empty,target_column_empty,Hisopos x 100 uds,"Rellenar columna 'Cantidad' en BC!D115 (fila 115, columna D/4). Contexto de fila: 'Hisopos x 100 uds' en A115."
BC,E115,115,E/5,objective,Precio,empty,target_column_empty,Hisopos x 100 uds,"Rellenar columna 'Precio' en BC!E115 (fila 115, columna E/5). Contexto de fila: 'Hisopos x 100 uds' en A115."
BC,B116,116,B/2,objective,Características,empty,target_column_empty,Gasas x 100 uds,"Rellenar columna 'Características' en BC!B116 (fila 116, columna B/2). Contexto de fila: 'Gasas x 100 uds' en A116."
BC,D116,116,D/4,objective,Cantidad,empty,target_column_empty,Gasas x 100 uds,"Rellenar columna 'Cantidad' en BC!D116 (fila 116, columna D/4). Contexto de fila: 'Gasas x 100 uds' en A116."
BC,E116,116,E/5,objective,Precio,empty,target_column_empty,Gasas x 100 uds,"Rellenar columna 'Precio' en BC!E116 (fila 116, columna E/5). Contexto de fila: 'Gasas x 100 uds' en A116."
BC,B117,117,B/2,objective,Características,empty,target_column_empty,Alcohol prepad 10 x 100 uds,"Rellenar columna 'Características' en BC!B117 (fila 117, columna B/2). Contexto de fila: 'Alcohol prepad 10 x 100 uds' en A117."
BC,D117,117,D/4,objective,Cantidad,empty,target_column_empty,Alcohol prepad 10 x 100 uds,"Rellenar columna 'Cantidad' en BC!D117 (fila 117, columna D/4). Contexto de fila: 'Alcohol prepad 10 x 100 uds' en A117."
BC,E117,117,E/5,objective,Precio,empty,target_column_empty,Alcohol prepad 10 x 100 uds,"Rellenar columna 'Precio' en BC!E117 (fila 117, columna E/5). Contexto de fila: 'Alcohol prepad 10 x 100 uds' en A117."
BC,B118,118,B/2,objective+general,Características,empty,target_column_empty,Tubos eppendorf X 500 UDS,"Rellenar columna 'Características' en BC!B118 (fila 118, columna B/2). Contexto de fila: 'Tubos eppendorf X 500 UDS' en A118."
BC,C118,118,C/3,general,,,label_context,Tubos eppendorf X 500 UDS,"Rellenar 'Tubos eppendorf X 500 UDS' en BC!C118 (fila 118, columna C/3). Referencia detectada en A118 (left)."
BC,D118,118,D/4,objective,Cantidad,empty,target_column_empty,Tubos eppendorf X 500 UDS,"Rellenar columna 'Cantidad' en BC!D118 (fila 118, columna D/4). Contexto de fila: 'Tubos eppendorf X 500 UDS' en A118."
BC,E118,118,E/5,objective,Precio,empty,target_column_empty,Tubos eppendorf X 500 UDS,"Rellenar columna 'Precio' en BC!E118 (fila 118, columna E/5). Contexto de fila: 'Tubos eppendorf X 500 UDS' en A118."
BC,B119,119,B/2,objective+general,Características,empty,target_column_empty,Otros,"Rellenar columna 'Características' en BC!B119 (fila 119, columna B/2). Contexto de fila: 'Otros' en A119."
BC,C119,119,C/3,general,,,label_context,Otros,"Rellenar 'Otros' en BC!C119 (fila 119, columna C/3). Referencia detectada en A119 (left)."
BC,D119,119,D/4,objective,Cantidad,empty,target_column_empty,Otros,"Rellenar columna 'Cantidad' en BC!D119 (fila 119, columna D/4). Contexto de fila: 'Otros' en A119."
BC,E119,119,E/5,objective,Precio,empty,target_column_empty,Otros,"Rellenar columna 'Precio' en BC!E119 (fila 119, columna E/5). Contexto de fila: 'Otros' en A119."
BC,A120,120,A/1,general,,,label_context,Otros,"Rellenar 'Otros' en BC!A120 (fila 120, columna A/1). Referencia detectada en A119 (up)."
