OWNER,CONSTRAINT_NAME,CONSTRAINT_TYPE,TABLE_NAME,STATUS,VALIDATED,DEFERRABLE,DEFERRED,R_OWNER,R_CONSTRAINT_NAME,DELETE_RULE,BAD,INVALID,GENERATED,SEARCH_CONDITION_VC
LBACSYS,SYS_C007917,C,OLS$USER,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""PROFID"" IS NOT NULL"
LBACSYS,SYS_C007918,P,OLS$USER,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
LBACSYS,SYS_C007919,R,OLS$USER,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,LBACSYS,SYS_C007900,CASCADE,,,GENERATED NAME,
LBACSYS,SYS_C007920,R,OLS$USER,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,LBACSYS,SYS_C007913,NO ACTION,,,GENERATED NAME,
LBACSYS,OLS_USER_COMP_ACCESS,C,OLS$USER_COMPARTMENTS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,"rw_access IN (0,1)"
LBACSYS,OLS_USER_COMP_DEF,C,OLS$USER_COMPARTMENTS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,"def_comp  IN ('Y','N')"
LBACSYS,OLS_USER_COMP_FK,R,OLS$USER_COMPARTMENTS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,LBACSYS,OLS_COMP_PK,NO ACTION,,,USER NAME,
LBACSYS,OLS_USER_COMP_LEVEL_FK,R,OLS$USER_COMPARTMENTS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,LBACSYS,OLS_USER_LEVEL_PK,CASCADE,,,USER NAME,
LBACSYS,OLS_USER_COMP_PK,P,OLS$USER_COMPARTMENTS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
LBACSYS,OLS_USER_COMP_ROW,C,OLS$USER_COMPARTMENTS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,"row_comp  IN ('Y','N')"
LBACSYS,SYS_C007974,C,OLS$USER_COMPARTMENTS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""POL#"" IS NOT NULL"
LBACSYS,SYS_C007975,C,OLS$USER_COMPARTMENTS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""USR_NAME"" IS NOT NULL"
LBACSYS,SYS_C007976,C,OLS$USER_COMPARTMENTS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""COMP#"" IS NOT NULL"
LBACSYS,SYS_C007977,C,OLS$USER_COMPARTMENTS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""RW_ACCESS"" IS NOT NULL"
LBACSYS,SYS_C007978,C,OLS$USER_COMPARTMENTS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""DEF_COMP"" IS NOT NULL"
LBACSYS,SYS_C007979,C,OLS$USER_COMPARTMENTS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""ROW_COMP"" IS NOT NULL"
LBACSYS,OLS_USER_GRP_ACCESS,C,OLS$USER_GROUPS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,"rw_access IN (0,1,2)"
LBACSYS,OLS_USER_GRP_DEF,C,OLS$USER_GROUPS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,"def_group IN ('Y','N')"
LBACSYS,OLS_USER_GRP_FK,R,OLS$USER_GROUPS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,LBACSYS,OLS_GROUP_PK,NO ACTION,,,USER NAME,
LBACSYS,OLS_USER_GRP_LEVEL_FK,R,OLS$USER_GROUPS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,LBACSYS,OLS_USER_LEVEL_PK,CASCADE,,,USER NAME,
LBACSYS,OLS_USER_GRP_PK,P,OLS$USER_GROUPS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
LBACSYS,OLS_USER_GRP_ROW,C,OLS$USER_GROUPS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,"row_group  IN ('Y','N')"
LBACSYS,SYS_C007986,C,OLS$USER_GROUPS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""POL#"" IS NOT NULL"
LBACSYS,SYS_C007987,C,OLS$USER_GROUPS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""USR_NAME"" IS NOT NULL"
LBACSYS,SYS_C007988,C,OLS$USER_GROUPS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""GROUP#"" IS NOT NULL"
LBACSYS,SYS_C007989,C,OLS$USER_GROUPS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""RW_ACCESS"" IS NOT NULL"
LBACSYS,SYS_C007990,C,OLS$USER_GROUPS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""DEF_GROUP"" IS NOT NULL"
LBACSYS,SYS_C007991,C,OLS$USER_GROUPS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""ROW_GROUP"" IS NOT NULL"
LBACSYS,OLS_USER_DEF_FK,R,OLS$USER_LEVELS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,LBACSYS,OLS_LEVEL_PK,NO ACTION,,,USER NAME,
LBACSYS,OLS_USER_LEVEL_PK,P,OLS$USER_LEVELS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
LBACSYS,OLS_USER_LEVEL_POL_FK,R,OLS$USER_LEVELS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,LBACSYS,SYS_C007900,CASCADE,,,USER NAME,
LBACSYS,OLS_USER_MAX_FK,R,OLS$USER_LEVELS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,LBACSYS,OLS_LEVEL_PK,NO ACTION,,,USER NAME,
LBACSYS,OLS_USER_MIN_FK,R,OLS$USER_LEVELS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,LBACSYS,OLS_LEVEL_PK,NO ACTION,,,USER NAME,
LBACSYS,OLS_USER_ROW_FK,R,OLS$USER_LEVELS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,LBACSYS,OLS_LEVEL_PK,NO ACTION,,,USER NAME,
LBACSYS,SYS_C007966,C,OLS$USER_LEVELS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""POL#"" IS NOT NULL"
LBACSYS,SYS_C007967,C,OLS$USER_LEVELS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""USR_NAME"" IS NOT NULL"
MDSYS,UNIQUE_TABLE,U,CSW_SERVICE_INFO,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
MDSYS,UNIQUE_XSD,P,CSW_SERVICE_INFO,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
MDSYS,SYS_C007765,P,CURRENTSESSIONTOKENMAP_T$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
MDSYS,SYS_C007652,C,EXT_TAB_AXES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""COORD_SYS_ID"" IS NOT NULL"
MDSYS,SYS_C007653,C,EXT_TAB_AXES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""ORDER"" IS NOT NULL"
MDSYS,SYS_C007654,C,EXT_TAB_AXIS_NAMES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""COORD_AXIS_NAME_ID"" IS NOT NULL"
MDSYS,SYS_C007655,C,EXT_TAB_AXIS_NAMES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""COORD_AXIS_NAME"" IS NOT NULL"
MDSYS,SYS_C007656,C,EXT_TAB_COORD_OPS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""COORD_OP_ID"" IS NOT NULL"
MDSYS,SYS_C007657,C,EXT_TAB_COORD_OPS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SHOW_OPERATION"" IS NOT NULL"
MDSYS,SYS_C007658,C,EXT_TAB_COORD_OPS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""IS_LEGACY"" IS NOT NULL"
MDSYS,SYS_C007650,C,EXT_TAB_COORD_SYS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""COORD_SYS_ID"" IS NOT NULL"
MDSYS,SYS_C007651,C,EXT_TAB_COORD_SYS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""COORD_SYS_NAME"" IS NOT NULL"
MDSYS,SYS_C007674,C,EXT_TAB_CS_SRS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SRID"" IS NOT NULL"
MDSYS,SYS_C007636,C,EXT_TAB_DATUMS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""DATUM_ID"" IS NOT NULL"
MDSYS,SYS_C007637,C,EXT_TAB_DATUMS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""DATUM_NAME"" IS NOT NULL"
MDSYS,SYS_C007638,C,EXT_TAB_DATUMS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""IS_LEGACY"" IS NOT NULL"
MDSYS,SYS_C007633,C,EXT_TAB_ELLIPSOIDS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""ELLIPSOID_ID"" IS NOT NULL"
MDSYS,SYS_C007634,C,EXT_TAB_ELLIPSOIDS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""ELLIPSOID_NAME"" IS NOT NULL"
MDSYS,SYS_C007635,C,EXT_TAB_ELLIPSOIDS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""IS_LEGACY"" IS NOT NULL"
MDSYS,SYS_C007639,C,EXT_TAB_MEASURE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""UOM_ID"" IS NOT NULL"
MDSYS,SYS_C007640,C,EXT_TAB_MEASURE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""UNIT_OF_MEAS_NAME"" IS NOT NULL"
MDSYS,SYS_C007641,C,EXT_TAB_MEASURE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""IS_LEGACY"" IS NOT NULL"
MDSYS,SYS_C007663,C,EXT_TAB_OP_METHODS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""COORD_OP_METHOD_ID"" IS NOT NULL"
MDSYS,SYS_C007664,C,EXT_TAB_OP_METHODS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""REVERSE_OP"" IS NOT NULL"
MDSYS,SYS_C007665,C,EXT_TAB_OP_METHODS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""IS_IMPLEMENTED_FORWARD"" IS NOT NULL"
MDSYS,SYS_C007666,C,EXT_TAB_OP_METHODS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""IS_IMPLEMENTED_REVERSE"" IS NOT NULL"
MDSYS,SYS_C007667,C,EXT_TAB_OP_PARAMS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""PARAMETER_ID"" IS NOT NULL"
MDSYS,SYS_C007672,C,EXT_TAB_OP_PARAM_USE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""COORD_OP_METHOD_ID"" IS NOT NULL"
MDSYS,SYS_C007673,C,EXT_TAB_OP_PARAM_USE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SORT_ORDER"" IS NOT NULL"
MDSYS,SYS_C007659,C,EXT_TAB_OP_PATHS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""CONCAT_OPERATION_ID"" IS NOT NULL"
MDSYS,SYS_C007668,C,EXT_TAB_PARAM_VALS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""COORD_OP_ID"" IS NOT NULL"
MDSYS,SYS_C007669,C,EXT_TAB_PARAM_VALS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""PARAMETER_ID"" IS NOT NULL"
MDSYS,SYS_C007670,C,EXT_TAB_PARAM_VALS_1,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""COORD_OP_ID"" IS NOT NULL"
MDSYS,SYS_C007671,C,EXT_TAB_PARAM_VALS_1,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""PARAMETER_ID"" IS NOT NULL"
MDSYS,SYS_C007660,C,EXT_TAB_PREFERRED_OPS_SYSTEM,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SOURCE_SRID"" IS NOT NULL"
MDSYS,SYS_C007661,C,EXT_TAB_PREFERRED_OPS_SYSTEM,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""COORD_OP_ID"" IS NOT NULL"
MDSYS,SYS_C007662,C,EXT_TAB_PREFERRED_OPS_SYSTEM,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""TARGET_SRID"" IS NOT NULL"
MDSYS,SYS_C007675,C,EXT_TAB_PRIME_MERIDIANS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""PRIME_MERIDIAN_ID"" IS NOT NULL"
MDSYS,SYS_C007676,C,EXT_TAB_PRIME_MERIDIANS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""PRIME_MERIDIAN_NAME"" IS NOT NULL"
MDSYS,SYS_C007642,C,EXT_TAB_REF_SYS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SRID"" IS NOT NULL"
MDSYS,SYS_C007643,C,EXT_TAB_REF_SYS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""COORD_REF_SYS_NAME"" IS NOT NULL"
MDSYS,SYS_C007644,C,EXT_TAB_REF_SYS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""COORD_REF_SYS_KIND"" IS NOT NULL"
MDSYS,SYS_C007645,C,EXT_TAB_REF_SYS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""IS_LEGACY"" IS NOT NULL"
MDSYS,SYS_C007646,C,EXT_TAB_REF_SYS_1,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SRID"" IS NOT NULL"
MDSYS,SYS_C007647,C,EXT_TAB_REF_SYS_1,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""COORD_REF_SYS_NAME"" IS NOT NULL"
MDSYS,SYS_C007648,C,EXT_TAB_REF_SYS_1,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""COORD_REF_SYS_KIND"" IS NOT NULL"
MDSYS,SYS_C007649,C,EXT_TAB_REF_SYS_1,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""IS_LEGACY"" IS NOT NULL"
MDSYS,PK_SDO_MASK,P,MD$RELATE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
MDSYS,NTV2_XML_DATA_PK,P,NTV2_XML_DATA,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
MDSYS,SYS_C007564,C,NTV2_XML_DATA,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""NTV2_FILE_ID"" IS NOT NULL"
MDSYS,SYS_C007565,C,NTV2_XML_DATA,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SEQUENCE_NUMBER"" IS NOT NULL"
MDSYS,SYS_C007566,F,NTV2_XML_DATA,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""XML"" IS NOT NULL"
MDSYS,FK_SRID,R,OGIS_GEOMETRY_COLUMNS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,MDSYS,PK_SRID,NO ACTION,,,USER NAME,
MDSYS,PK_SRID,P,OGIS_SPATIAL_REFERENCE_SYSTEMS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
MDSYS,SYS_C007788,P,OLS_DIR_BUSINESS_CHAINS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
MDSYS,OLSFK3,R,OLS_DIR_BUSINESSES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,MDSYS,SYS_C007788,NO ACTION,,,USER NAME,
MDSYS,SYS_C007797,C,OLS_DIR_BUSINESSES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""BUSINESS_NAME"" IS NOT NULL"
MDSYS,SYS_C007798,C,OLS_DIR_BUSINESSES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""COUNTRY"" IS NOT NULL"
MDSYS,SYS_C007799,C,OLS_DIR_BUSINESSES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""POSTAL_CODE"" IS NOT NULL"
MDSYS,SYS_C007800,C,OLS_DIR_BUSINESSES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""STREET"" IS NOT NULL"
MDSYS,SYS_C007801,P,OLS_DIR_BUSINESSES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
MDSYS,OLSFK1,R,OLS_DIR_CATEGORIES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,MDSYS,SYS_C007794,NO ACTION,,,USER NAME,
MDSYS,OLSFK2,R,OLS_DIR_CATEGORIES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,MDSYS,SYS_C007790,NO ACTION,,,USER NAME,
MDSYS,SYS_C007791,C,OLS_DIR_CATEGORIES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""CATEGORY_ID"" IS NOT NULL"
MDSYS,SYS_C007792,C,OLS_DIR_CATEGORIES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""CATEGORY_TYPE_ID"" IS NOT NULL"
MDSYS,SYS_C007793,C,OLS_DIR_CATEGORIES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""CATEGORY_NAME"" IS NOT NULL"
MDSYS,SYS_C007794,P,OLS_DIR_CATEGORIES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
MDSYS,CAT_TYPE_CONSTR,C,OLS_DIR_CATEGORIZATIONS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,"CATEGORIZATION_TYPE IN ('EXPLICIT', 'IMPLICIT')"
MDSYS,OLSFK5,R,OLS_DIR_CATEGORIZATIONS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,MDSYS,SYS_C007794,NO ACTION,,,USER NAME,
MDSYS,OLSPK1,P,OLS_DIR_CATEGORIZATIONS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
MDSYS,SYS_C007789,C,OLS_DIR_CATEGORY_TYPES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""CATEGORY_TYPE_NAME"" IS NOT NULL"
MDSYS,SYS_C007790,P,OLS_DIR_CATEGORY_TYPES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
MDSYS,OPENLS_CL_PRIM,P,OPENLS_CLASSIFICATIONS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
MDSYS,SYS_C007782,C,OPENLS_CLASSIFICATIONS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""CRITERION"" IS NOT NULL"
MDSYS,SYS_C007783,C,OPENLS_CLASSIFICATIONS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""CLASSIFICATION"" IS NOT NULL"
MDSYS,SYS_C007784,C,OPENLS_CLASSIFICATIONS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""VERSION"" IS NOT NULL"
MDSYS,SYS_C007785,C,OPENLS_CLASSIFICATIONS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""CHARACTERISTIC_XPATH"" IS NOT NULL"
MDSYS,OPENLS_NA_PRIM,P,OPENLS_NAMESPACES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
MDSYS,OPENLS_NODES_PRIM,P,OPENLS_NODES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
MDSYS,SYS_C007774,C,OPENLS_NODES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""NAME"" IS NOT NULL"
MDSYS,SYS_C007775,C,OPENLS_NODES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""VERSION"" IS NOT NULL"
MDSYS,SYS_C007776,F,OPENLS_NODES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OPENLS"" IS NOT NULL"
MDSYS,OPENLSSERVICEDOMAIN,C,OPENLSSERVICES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,"SERVICE IN (
'Location Utility Service',
'Presentation Service',
'Route Service',
'Directory Service')"
MDSYS,SYS_C007770,C,OPENLSSERVICES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SERVICE"" IS NOT NULL"
MDSYS,SYS_C007771,C,OPENLSSERVICES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""VERSION"" IS NOT NULL"
MDSYS,SYS_C007773,U,OPENLSSERVICES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
MDSYS,OPENLS_PATHS_PRIM,P,OPENLS_XPATHS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
MDSYS,SYS_C007778,C,OPENLS_XPATHS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""NAME"" IS NOT NULL"
MDSYS,SYS_C007779,C,OPENLS_XPATHS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""VERSION"" IS NOT NULL"
MDSYS,SYS_C007780,C,OPENLS_XPATHS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""XPATH"" IS NOT NULL"
MDSYS,RDF_PARAMETER_KEY,P,RDF_PARAMETER,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
MDSYS,SYS_C007768,R,ROWTOKENMAP_T$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,MDSYS,SYS_C007767,CASCADE,,,GENERATED NAME,
MDSYS,UNIQUE_ROWTOKENMAP_COND,U,ROWTOKENMAP_T$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
MDSYS,SYS_C007716,C,SDO_ANIMATIONS_TABLE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""NAME"" IS NOT NULL"
MDSYS,SYS_C007717,C,SDO_ANIMATIONS_TABLE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""DEFINITION"" IS NOT NULL"
MDSYS,UNIQUE_ANIMATIONS,P,SDO_ANIMATIONS_TABLE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
MDSYS,UNIQUE_TEXT_LAYERS,P,SDO_ANNOTATION_TEXT_METADATA,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
MDSYS,SYS_C007746,C,SDO_CACHED_MAPS_TABLE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""IS_ONLINE"" IS NOT NULL"
MDSYS,SYS_C007747,C,SDO_CACHED_MAPS_TABLE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""IS_INTERNAL"" IS NOT NULL"
MDSYS,SYS_C007748,C,SDO_CACHED_MAPS_TABLE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""DEFINITION"" IS NOT NULL"
MDSYS,UNIQUE_CACHED_MAPS,P,SDO_CACHED_MAPS_TABLE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
MDSYS,COORD_AXIS_FOREIGN_AXIS,R,SDO_COORD_AXES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,MDSYS,COORD_AXIS_NAME_PRIM,NO ACTION,,,USER NAME,
MDSYS,COORD_AXIS_FOREIGN_CS,R,SDO_COORD_AXES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,MDSYS,COORDINATE_SYSTEM_PRIM,NO ACTION,,,USER NAME,
