OWNER,TABLE_NAME,CONSTRAINT_NAME,POSITION,COLUMN_NAME
SYSTEM,GEN_COLAIMPR,COLA_PK,1,COLA_ID
SYSTEM,GEN_COLORES,CLRS_PK,1,CODIGO
SYSTEM,GEN_COLUREPO,CREP_PK,1,CREP_ID
SYSTEM,GEN_CUENTAS,CTAP_PK,1,CTAP_ID
SYSTEM,GEN_DESTREPO,DSRP_PK,1,TIPO
SYSTEM,GEN_DIAS,DLGT_PK,1,ID
SYSTEM,GEN_DIASEMAN,DSSM_PK,1,NUMDIA
SYSTEM,GEN_DIASFEST,DFTV_PK,1,FECHA
SYSTEM,GEN_DIASFEST,DFTV_PK,2,OFCN_COMPANIA
SYSTEM,GEN_DIASFEST,DFTV_PK,3,OFCN_OFICINA
SYSTEM,GEN_DOCUINTE,DCIN_PK,1,DCIN_ID
SYSTEM,GEN_DOMINIOS,GDMN_PK,1,GDMN_ID
SYSTEM,GEN_ESTADOS,EGEN_PK,1,ESTADO
SYSTEM,GEN_ESTAFISI,GEST_PK,1,GEST_ID
SYSTEM,GEN_FORMATOS,FRMT_PK,1,FORMATO
SYSTEM,GEN_FORMPAGO,FRPG_PK,1,FORMPAGO
SYSTEM,GEN_HYPERLIN,HPLN_PK,1,HPLN_ID
SYSTEM,GEN_MAILERROR,MAER_PK,1,MAER_ID
SYSTEM,GEN_MARCVEHI,MRVH_PK,1,CODMR
SYSTEM,GEN_MEDIDOR,MDRS_PK,1,CODIGO
SYSTEM,GEN_MODEVEHI,MDVH_PK,1,CODMD
SYSTEM,GEN_MODEVEHI,MDVH_PK,2,MRVH_CODMR
SYSTEM,GEN_MONEDA,MONE_PK,1,MONEDA
SYSTEM,GEN_MOTIENSA,GMES_PK,1,ID
SYSTEM,GEN_MOTIVOGR,MTGR_PK,1,CODIGO
SYSTEM,GEN_PAIS,PAIS_PK,1,CODIPAIS
SYSTEM,GEN_PARACALI,PACA_PK,1,TPCF_CODICALI
SYSTEM,GEN_PARACALI,PACA_PK,2,TPCF_COMPANIA
SYSTEM,GEN_PARAMETRO,PARA_PK,1,OFCN_COMPANIA
SYSTEM,GEN_PARAMETRO,PARA_PK,2,OFCN_OFICINA
SYSTEM,GEN_PARAMETRO,PARA_PK,3,PRDT_PRODUCTO
SYSTEM,GEN_PARAMETRO,PARA_PK,4,TIPOPARA
SYSTEM,GEN_PARAREPO,PRMT_PK,1,PRMT_ID
SYSTEM,GEN_PARROQS,PRRQ_PK,1,CANT_CODICANT
SYSTEM,GEN_PARROQS,PRRQ_PK,2,CANT_CODIPROV
SYSTEM,GEN_PARROQS,PRRQ_PK,3,CODIPARR
SYSTEM,GEN_PERIPAGO,PRPG_PK,1,CODIPERI
SYSTEM,GEN_PERSCONT,PCN1_PK,1,PCN1_ID
SYSTEM,GEN_PNTOEMIS,PTEM_PK,1,PUNTEMIS
SYSTEM,GEN_PNTOEMIS,PTEM_PK,2,OFCN_COMPANIA
SYSTEM,GEN_PNTOEMIS,PTEM_PK,3,OFCN_OFICINA
SYSTEM,GEN_POLIZA,PLZA_PK,1,PLZA_ID
SYSTEM,GEN_PORCCENT,PCEN_PK,1,PCEN_ID
SYSTEM,GEN_PROCESOS,PROC_PK,1,FECHA
SYSTEM,GEN_PROCESOS,PROC_PK,2,TPRO_COMPANIA
SYSTEM,GEN_PROCESOS,PROC_PK,3,TPRO_OFICINA
SYSTEM,GEN_PROCESOS,PROC_PK,4,TPRO_CODIDEPA
SYSTEM,GEN_PROCESOS,PROC_PK,5,TPRO_PROCESO
SYSTEM,GEN_PROCESOS,PROC_PK,6,USUA_IDUSUAR
SYSTEM,GEN_PRODUCTOS,PRDT_PK,1,PRODUCTO
SYSTEM,GEN_PROVESRI,PSRI_PK,1,PSRI_ID
SYSTEM,GEN_PROVINCIA,PVCA_PK,1,CODIPROV
SYSTEM,GEN_REGIONES,REGN_PK,1,REGION
SYSTEM,GEN_REGIRETE,RRET_PK,1,TPCN_PROVEEDO
SYSTEM,GEN_REGIRETE,RRET_PK,2,TPCN_AGENTE
SYSTEM,GEN_REGIRETE,RRET_PK,3,TPCM_TIPOCOMP
SYSTEM,GEN_REGIRETE,RRET_PK,4,TRET_TIPORETE
SYSTEM,GEN_REPORTES,REPO_PK,1,CMPN_COMPANIA
SYSTEM,GEN_REPORTES,REPO_PK,2,PRDT_PRODUCTO
SYSTEM,GEN_REPORTES,REPO_PK,3,NOMBRE
SYSTEM,GEN_SECTOR,SECT_PK,1,CODIGO
SYSTEM,GEN_SECVARIOS,SVAR_PK,1,TPDC_TIPODOCU
SYSTEM,GEN_SECVARIOS,SVAR_PK,2,PRDT_PRODUCTO
SYSTEM,GEN_SECVARIOS,SVAR_PK,3,PTEM_PUNTEMIS
SYSTEM,GEN_SECVARIOS,SVAR_PK,4,PTEM_COMPANIA
SYSTEM,GEN_SECVARIOS,SVAR_PK,5,PTEM_OFICINA
SYSTEM,GEN_SERVFLET,SRFL_PK,1,OFCN_COMPANIA
SYSTEM,GEN_SERVFLET,SRFL_PK,2,OFCN_OFICINA
SYSTEM,GEN_SERVFLET,SRFL_PK,3,CODIFLET
SYSTEM,GEN_TELEFONO,TLFO_PK,1,TLFO_ID
SYSTEM,GEN_TEMREPOR,TMRP_PK,1,TMRP_ID
SYSTEM,GEN_TIPDOCIN,TPDI_PK,1,TIPO
SYSTEM,GEN_TIPOAMBI,TIAM_PK,1,TIAM_ID
SYSTEM,GEN_TIPOCOMP,TCMP_PK,1,CODIGO
SYSTEM,GEN_TIPOCOMP,TCMP_PK,2,FRPG_FORMPAGO
SYSTEM,GEN_TIPOCOMP,TCMP_PK,3,DTIP_DTIP_ID
SYSTEM,GEN_TIPOCONT,TPCN_PK,1,IDCONTRI
SYSTEM,GEN_TIPOCOSTO,TCSI_PK,1,CMPN_COMPANIA
SYSTEM,GEN_TIPOCOSTO,TCSI_PK,2,TIPOCOST
SYSTEM,GEN_TIPODOCU,TPDC_PK,1,TIPODOCU
SYSTEM,GEN_TIPOEMIS,TIEM_PK,1,TIEM_ID
SYSTEM,GEN_TIPOFCNA,TOFC_PK,1,CODIGO
SYSTEM,GEN_TIPOGARAN,TGAR_PK,1,TIPOGARA
SYSTEM,GEN_TIPOIDEN,TPID_PK,1,TIPOIDEN
SYSTEM,GEN_TIPOPAGO,TPPG_PK,1,CODIGO
SYSTEM,GEN_TIPOPARENT,TIPA_PK,1,TIPOPARA
SYSTEM,GEN_TIPOPOLI,TPPL_PK,1,TIPOPOLI
SYSTEM,GEN_TIPOPROC,TPRO_PK,1,DEPT_COMPANIA
SYSTEM,GEN_TIPOPROC,TPRO_PK,2,DEPT_OFICINA
SYSTEM,GEN_TIPOPROC,TPRO_PK,3,DEPT_CODIDEPA
SYSTEM,GEN_TIPOPROC,TPRO_PK,4,PROCESO
SYSTEM,GEN_TIPOREGI,TPRG_PK,1,CODIGO
SYSTEM,GEN_TIPOTERR,GTPT_PK,1,CODIGO
SYSTEM,GEN_TIPOTRAN,TPTN_PK,1,TIPOTRAN
SYSTEM,GEN_TMPPROVEEDOR,PXML_PK,1,CMPN_COMPANIA
SYSTEM,GEN_TMPPROVEEDOR,PXML_PK,2,CEDURUC
SYSTEM,GEN_TRAMISRI,TRRI_PK,1,TRRI_ID
SYSTEM,GEN_UBICZONA,GUZO_PK,1,ID
SYSTEM,HELP,HELP_TOPIC_SEQ,1,TOPIC
SYSTEM,HELP,HELP_TOPIC_SEQ,2,SEQ
SYSTEM,IMP_AGENTE,AGNT_PK,1,CODIGO
SYSTEM,IMP_BACKORDE,BKOR_PK,1,BKOR_ID
SYSTEM,IMP_COBEPAIS,CBPS_PK,1,CBPS_ID
SYSTEM,IMP_COBERTURA,COBT_PK,1,ARTL_COMPANIA
SYSTEM,IMP_COBERTURA,COBT_PK,2,ARTL_CLASE
SYSTEM,IMP_COBERTURA,COBT_PK,3,ARTL_CODIGRUP
SYSTEM,IMP_COBERTURA,COBT_PK,4,ARTL_ARTICULO
SYSTEM,IMP_COBERTURA,COBT_PK,5,RGST_CERTICAD
SYSTEM,IMP_COBERTURA,COBT_PK,6,RGST_CODIGO
SYSTEM,IMP_CONCETRIBU,CNTR_PK,1,CODIGO
SYSTEM,IMP_COSTREGI,CSRG_PK,1,CSRG_ID
SYSTEM,IMP_DENOTAPEDI,DTNP_PK,1,DTNP_ID
SYSTEM,IMP_DISTRADUA,DADU_PK,1,CODIGO
SYSTEM,IMP_EMBACARD,EMBA_PK,1,CODIGO
SYSTEM,IMP_ENTECONT,ENTC_PK,1,CODIGO
SYSTEM,IMP_ESTAIMPO,ESIM_PK,1,ESTADO
SYSTEM,IMP_ESTAREGI,ESRG_PK,1,COIDIGO
SYSTEM,IMP_IMPORTAC,IMPT_PK,1,OFCN_COMPANIA
SYSTEM,IMP_IMPORTAC,IMPT_PK,2,OFCN_OFICINA
SYSTEM,IMP_IMPORTAC,IMPT_PK,3,NUMEIMPO
SYSTEM,IMP_INCOTERMS,INCT_PK,1,CODIGO
SYSTEM,IMP_LIQUIDAU,LDAU_PK,1,LDAU_ID
SYSTEM,IMP_NOTAPEDI,NTPD_PK,1,OFCN_COMPANIA
SYSTEM,IMP_NOTAPEDI,NTPD_PK,2,OFCN_OFICINA
SYSTEM,IMP_NOTAPEDI,NTPD_PK,3,NUMERO
SYSTEM,IMP_PARTARAN,PTAR_PK,1,PARTIDA
SYSTEM,IMP_REFECONT,RCNT_PK,1,RCNT_ID
SYSTEM,IMP_REGIMSRI,RGMN_PK,1,CODIGO
SYSTEM,IMP_SIMULACI,SMLC_PK,1,SMLC_ID
SYSTEM,IMP_TIPOIMPEXP,TPIE_PK,1,TIPOIMEX
SYSTEM,IMP_TRANSFER,AUXT_PK,1,AUXT_ID
SYSTEM,IMP_VERIFICADO,VERI_PK,1,CODIGO
SYSTEM,IMP_ZONAEMBA,ZNAE_PK,1,PAIS_CODIPAIS
SYSTEM,IMP_ZONAEMBA,ZNAE_PK,2,CODIGO
SYSTEM,INF_ASOCONEX,IFCO_PK,1,FECHA
SYSTEM,INF_ASOCONEX,IFCO_PK,2,INTE_SSID
SYSTEM,INF_ASOCONEX,IFCO_PK,3,AFDM_AFDM_ID
SYSTEM,INF_DETAEQUI,INDE_PK,1,INDE_ID
SYSTEM,INF_INTERFAC,INTE_PK,1,SSID
SYSTEM,INF_RESPNODO,INRN_PK,1,INRN_ID
SYSTEM,INF_TIPOANTE,INTA_PK,1,TIPO
SYSTEM,LOC_MEARBABU,MAAB_PK,1,MAAB_ID
SYSTEM,LOC_OBJEAYUD,OBAY_PK,1,OBAY_ID
SYSTEM,LOC_OBJEERRO,OBER_PK,1,OBER_ID
SYSTEM,LOGMNR_AGE_SPILL$,LOGMNR_AGE_SPILL$_PK,1,SESSION#
SYSTEM,LOGMNR_AGE_SPILL$,LOGMNR_AGE_SPILL$_PK,2,PDBID
SYSTEM,LOGMNR_AGE_SPILL$,LOGMNR_AGE_SPILL$_PK,3,XIDUSN
SYSTEM,LOGMNR_AGE_SPILL$,LOGMNR_AGE_SPILL$_PK,4,XIDSLT
SYSTEM,LOGMNR_AGE_SPILL$,LOGMNR_AGE_SPILL$_PK,5,XIDSQN
SYSTEM,LOGMNR_AGE_SPILL$,LOGMNR_AGE_SPILL$_PK,6,CHUNK
SYSTEM,LOGMNR_AGE_SPILL$,LOGMNR_AGE_SPILL$_PK,7,SEQUENCE#
SYSTEM,LOGMNR_ATTRCOL$,LOGMNR_ATTRCOL$_PK,1,LOGMNR_UID
SYSTEM,LOGMNR_ATTRCOL$,LOGMNR_ATTRCOL$_PK,2,OBJ#
SYSTEM,LOGMNR_ATTRCOL$,LOGMNR_ATTRCOL$_PK,3,INTCOL#
SYSTEM,LOGMNR_ATTRIBUTE$,LOGMNR_ATTRIBUTE$_PK,1,LOGMNR_UID
SYSTEM,LOGMNR_ATTRIBUTE$,LOGMNR_ATTRIBUTE$_PK,2,TOID
SYSTEM,LOGMNR_ATTRIBUTE$,LOGMNR_ATTRIBUTE$_PK,3,VERSION#
SYSTEM,LOGMNR_ATTRIBUTE$,LOGMNR_ATTRIBUTE$_PK,4,ATTRIBUTE#
SYSTEM,LOGMNR_CCOL$,LOGMNR_CCOL$_PK,1,LOGMNR_UID
SYSTEM,LOGMNR_CCOL$,LOGMNR_CCOL$_PK,2,CON#
SYSTEM,LOGMNR_CCOL$,LOGMNR_CCOL$_PK,3,INTCOL#
SYSTEM,LOGMNRC_CONCOL_GG,LOGMNRC_CONCOL_GG_PK,1,LOGMNR_UID
SYSTEM,LOGMNRC_CONCOL_GG,LOGMNRC_CONCOL_GG_PK,2,CON#
SYSTEM,LOGMNRC_CONCOL_GG,LOGMNRC_CONCOL_GG_PK,3,COMMIT_SCN
SYSTEM,LOGMNRC_CONCOL_GG,LOGMNRC_CONCOL_GG_PK,4,INTCOL#
SYSTEM,LOGMNRC_CON_GG,LOGMNRC_CON_GG_PK,1,LOGMNR_UID
SYSTEM,LOGMNRC_CON_GG,LOGMNRC_CON_GG_PK,2,CON#
SYSTEM,LOGMNRC_CON_GG,LOGMNRC_CON_GG_PK,3,COMMIT_SCN
SYSTEM,LOGMNRC_DBNAME_UID_MAP,LOGMNRC_DBNAME_UID_MAP_PK,1,GLOBAL_NAME
SYSTEM,LOGMNRC_DBNAME_UID_MAP,LOGMNRC_DBNAME_UID_MAP_PK,2,LOGMNR_MDH
SYSTEM,LOGMNR_CDEF$,LOGMNR_CDEF$_PK,1,LOGMNR_UID
SYSTEM,LOGMNR_CDEF$,LOGMNR_CDEF$_PK,2,CON#
SYSTEM,LOGMNRC_GSBA,LOGMNRC_GSBA_PK,1,LOGMNR_UID
SYSTEM,LOGMNRC_GSBA,LOGMNRC_GSBA_PK,2,AS_OF_SCN
SYSTEM,LOGMNRC_GSII,LOGMNRC_GSII_PK,1,LOGMNR_UID
SYSTEM,LOGMNRC_GSII,LOGMNRC_GSII_PK,2,OBJ#
SYSTEM,LOGMNRC_GTCS,LOGMNRC_GTCS_PK,1,LOGMNR_UID
SYSTEM,LOGMNRC_GTCS,LOGMNRC_GTCS_PK,2,OBJ#
SYSTEM,LOGMNRC_GTCS,LOGMNRC_GTCS_PK,3,OBJV#
SYSTEM,LOGMNRC_GTCS,LOGMNRC_GTCS_PK,4,INTCOL#
SYSTEM,LOGMNRC_GTLO,LOGMNRC_GTLO_PK,1,LOGMNR_UID
SYSTEM,LOGMNRC_GTLO,LOGMNRC_GTLO_PK,2,KEYOBJ#
SYSTEM,LOGMNRC_GTLO,LOGMNRC_GTLO_PK,3,BASEOBJV#
SYSTEM,LOGMNRC_INDCOL_GG,LOGMNRC_INDCOL_GG_PK,1,LOGMNR_UID
SYSTEM,LOGMNRC_INDCOL_GG,LOGMNRC_INDCOL_GG_PK,2,OBJ#
SYSTEM,LOGMNRC_INDCOL_GG,LOGMNRC_INDCOL_GG_PK,3,COMMIT_SCN
SYSTEM,LOGMNRC_INDCOL_GG,LOGMNRC_INDCOL_GG_PK,4,INTCOL#
SYSTEM,LOGMNRC_IND_GG,LOGMNRC_IND_GG_PK,1,LOGMNR_UID
SYSTEM,LOGMNRC_IND_GG,LOGMNRC_IND_GG_PK,2,OBJ#
SYSTEM,LOGMNRC_IND_GG,LOGMNRC_IND_GG_PK,3,COMMIT_SCN
SYSTEM,LOGMNR_COL$,LOGMNR_COL$_PK,1,LOGMNR_UID
SYSTEM,LOGMNR_COL$,LOGMNR_COL$_PK,2,OBJ#
SYSTEM,LOGMNR_COL$,LOGMNR_COL$_PK,3,INTCOL#
SYSTEM,LOGMNR_COLTYPE$,LOGMNR_COLTYPE$_PK,1,LOGMNR_UID
SYSTEM,LOGMNR_COLTYPE$,LOGMNR_COLTYPE$_PK,2,OBJ#
SYSTEM,LOGMNR_COLTYPE$,LOGMNR_COLTYPE$_PK,3,INTCOL#
SYSTEM,LOGMNR_CON$,LOGMNR_CON$_PK,1,LOGMNR_UID
SYSTEM,LOGMNR_CON$,LOGMNR_CON$_PK,2,CON#
SYSTEM,LOGMNR_CONTAINER$,LOGMNR_CONTAINER$_PK,1,LOGMNR_UID
SYSTEM,LOGMNR_CONTAINER$,LOGMNR_CONTAINER$_PK,2,OBJ#
SYSTEM,LOGMNRC_SEQ_GG,LOGMNRC_SEQ_GG_PK,1,LOGMNR_UID
SYSTEM,LOGMNRC_SEQ_GG,LOGMNRC_SEQ_GG_PK,2,OBJ#
SYSTEM,LOGMNRC_SEQ_GG,LOGMNRC_SEQ_GG_PK,3,COMMIT_SCN
SYSTEM,LOGMNRC_SHARD_TS,LOGMNRC_SHARD_TS_PK,1,LOGMNR_UID
SYSTEM,LOGMNRC_SHARD_TS,LOGMNRC_SHARD_TS_PK,2,TABLESPACE_NAME
SYSTEM,LOGMNRC_SHARD_TS,LOGMNRC_SHARD_TS_PK,3,START_SCN
SYSTEM,LOGMNRC_TS,LOGMNRC_TS_PK,1,LOGMNR_UID
SYSTEM,LOGMNRC_TS,LOGMNRC_TS_PK,2,TS#
